date,A000020,A000040,A000050,A000060,A000070,A000080,A000100,A000120,A000140,A000150,A000180,A000210,A000220,A000230,A000240,A000250,A000270,A000300,A000320,A000370,A000390,A000400,A000430,A000440,A000480,A000490,A000500,A000520,A000540,A000590,A000640,A000650,A000660,A000670,A000680,A000700,A000720,A000760,A000810,A000850,A000860,A000880,A000890,A000910,A000950,A000970,A000990,A001000,A001020,A001040,A001060,A001070,A001080,A001120,A001130,A001140,A001200,A001210,A001230,A001250,A001260,A001270,A001290,A001340,A001360,A001380,A001390,A001420,A001430,A001440,A001450,A001460,A001470,A001500,A001510,A001520,A001530,A001540,A001550,A001560,A001570,A001620,A001630,A001680,A001720,A001740,A001750,A001770,A001780,A001790,A001800,A001810,A001820,A001840,A001880,A001940,A002020,A002030,A002070,A002100
2018-09-13,11500,2488,13400,18300,110000,17100.0,43971,166000,7950,109495,2940,83400,15050,13418,17500,43900.0,34150,943,13800,6720,8530,2695,4095,11700,84400,7380,22250,28300,5960,69700,108500,83900,74500,728000,3025,6530,68500,25200,258000,47950,27600,30950,875,4310,22050,10850,17000,2835,3358,126357,43512,11900,19550,21850,175000,1645,2820,7430,9010,3410,22400,23000,3095,3030,3210,2205,27300,4475,20200,1250,35550,274500,1176,9580,975,2000,74492,12850.0,34400,6620.0,2235,1140,67400,26900,58400,5200,7390,20557,3840.0,22000,19200,3035,80600,9230,14900,13100,40550,137500,2947,11850
2018-09-14,11350,2488,13350,18550,108500,17000.0,43971,165500,8000,110676,3000,84200,14950,13509,17850,46200.0,34050,940,13800,6920,8480,2725,4045,10360,84500,7310,22600,28100,5970,69800,108500,84600,77700,740000,3075,6650,68600,25200,258500,48450,28650,32200,880,4360,22400,10600,17350,2855,3358,131072,43560,12000,19550,21950,177000,1620,2880,7480,8930,3420,22300,23200,3065,3065,3270,2195,27500,4610,20450,1255,36850,274000,1144,9740,984,2005,76521,13200.0,33600,6690.0,2215,1125,68200,27250,58500,5180,7440,20958,3835.0,22250,19250,3060,80900,9170,14800,12950,40250,140000,2934,11750
2018-09-17,11050,2440,13000,18350,104000,16850.0,43879,164500,8000,109495,2930,83600,14950,13555,17900,46400.0,34050,915,13800,6790,8190,2730,4035,10060,84600,7320,22100,27100,5890,69200,106500,84700,77200,735000,3080,6560,68700,25300,258000,48300,28250,31950,886,4240,22500,10400,16900,2760,3345,128243,42510,12000,20000,21800,177000,1640,2830,7460,9110,3255,22950,23250,3055,3065,3315,2190,27250,4630,20150,1275,36750,271500,1148,9720,975,1990,75362,12850.0,33500,6810.0,2210,1110,67000,26750,58300,5190,7440,21403,3820.0,22250,19000,3090,79100,9150,14500,13000,40050,136500,2934,11750
2018-09-18,10950,2415,13000,18400,101500,16900.0,43330,162000,8000,112646,2900,83500,15600,13601,17900,50400.0,34500,930,13700,6730,8080,2705,4145,9550,83700,7150,22100,27950,5850,69100,108500,85200,78000,737000,3080,6500,67000,25250,257500,48250,28250,31950,884,4265,22250,10400,16900,2740,3317,127771,43083,11800,20200,22050,178500,1550,2800,7430,9040,3305,22000,23250,3045,3015,3315,2165,26700,4550,20050,1255,36150,274000,1176,9690,970,1990,76715,12900.0,32150,6830.0,2210,1100,67000,27100,58400,5200,7450,21314,3795.0,22050,18600,3065,81800,9000,14200,12700,40000,136500,2934,11150
2018-09-19,10750,2326,13250,18100,102000,16550.0,43605,162000,7930,112252,2810,82000,15700,13509,17950,49100.0,34550,920,13700,6660,8000,2620,4010,9060,83900,7080,21400,27150,5800,69000,108500,86200,78800,742000,3020,6440,65100,25250,259000,48100,27800,31850,848,4080,21950,9950,16750,2695,3194,125414,42081,11900,19950,21700,178500,1440,2795,7450,9440,3235,20550,23250,2995,3005,3185,2125,26350,4355,19550,1225,36400,270500,1144,9660,970,1920,80193,12950.0,30050,6650.0,2120,1070,66700,26550,58400,4900,7430,20468,3695.0,21900,18700,3010,80400,8300,14200,12850,38900,136500,2934,10800
2018-09-20,11050,2257,13100,18350,99500,16600.0,43696,158000,7880,108313,2750,81700,15200,13418,17800,48150.0,34850,912,13800,6510,7760,2570,4030,9150,83700,7310,21100,27050,5720,68800,107500,87300,79100,745000,2995,6390,64800,23500,258000,47850,27600,31350,820,4090,22100,9850,16500,2695,3139,125885,42415,11850,19450,21500,179000,1475,2740,7440,9160,3165,20600,23000,2865,2920,3255,2090,25000,4370,19450,1210,36750,273500,1116,9560,965,1900,73140,13350.0,29850,6640.0,2180,1075,66300,25700,58000,4950,7420,19445,3685.0,22500,18900,2935,78700,8300,14150,12800,38950,136000,2926,10800
2018-09-21,11100,2281,12950,18550,100000,16600.0,43513,158000,7880,107132,2790,82000,15200,13372,18100,48600.0,34550,908,13800,6630,7760,2690,4010,8640,83100,7410,21500,27500,5710,69000,114500,90800,76700,755000,3040,6670,67500,23550,265000,47800,27750,31650,831,4170,22250,9930,16450,2740,3153,127771,42940,11900,19700,21650,177000,1505,2760,7440,9450,3270,21600,23000,2925,2905,3285,2145,24800,4390,19100,1245,37850,273000,1158,9600,979,1940,71787,13400.0,30600,6640.0,2200,1085,66700,25400,57900,5210,7410,19623,3800.0,22000,18700,2980,80800,8740,14250,12950,39100,135000,2934,11100
2018-09-27,11250,2310,13100,19600,101500,16700.0,44429,156000,7970,108707,2770,83000,15850,13783,18000,49050.0,35250,905,13850,6900,7800,2730,4015,8710,84100,7340,21650,35750,5840,68500,114500,87100,75000,779000,3125,6780,67400,23100,272500,47800,27900,33250,847,4155,22200,9930,15850,2730,3153,126357,43464,11950,19400,21950,180000,1515,2860,7420,9580,3325,21050,23000,2975,2980,3420,2150,24550,4400,19500,1260,40850,273000,1140,9830,989,1970,71497,14450.0,29800,6630.0,2295,1085,68600,25900,58400,5480,7420,19623,3830.0,22800,18500,2995,79500,8600,14300,13400,39400,136000,2926,10800
2018-09-28,11350,2379,13000,19350,101500,16850.0,44429,158000,8000,107525,2730,82600,16100,13601,18000,47900.0,35100,903,13850,7020,7680,2750,4000,9110,83800,7200,21500,36500,5860,68000,113500,86000,73100,773000,3090,6730,67500,23550,284000,49100,27900,32800,857,4055,22200,9920,15800,2710,3112,127300,42987,11850,19550,22150,182000,1480,2900,7310,9310,3290,20100,22950,2965,3145,3630,2125,24450,4385,19500,1250,41950,272000,1118,9750,984,1955,70241,14700.0,28700,6500.0,2310,1075,69500,26250,58300,5500,7490,19356,3745.0,22800,18850,2985,74500,8290,13850,13600,39550,135500,2876,10550
2018-10-01,11150,2391,13000,19600,101000,17100.0,43605,158000,8120,111070,2665,82800,15300,13601,17700,46400.0,34350,906,14100,6950,7670,2740,3990,8900,83600,7150,21300,37350,5820,68500,109000,85600,73700,763000,3050,6850,67800,22950,284500,48700,27900,33000,879,4030,22450,9790,15650,2690,3016,127771,41270,11900,19650,21900,180500,1490,2900,7230,9130,3390,20200,23000,2925,3160,3630,2100,24600,4380,19750,1240,42000,270000,1102,9770,979,1920,68405,14350.0,28350,6550.0,2355,1080,67500,25650,58500,5630,7500,19578,3750.0,22200,18500,3025,71200,8260,13400,13600,39000,133000,2897,10400
2018-10-02,10900,2456,12950,19450,98500,16800.0,42688,161000,8070,107525,2680,85700,14500,13418,17950,45300.0,34750,885,13950,6860,7650,2720,3955,8860,83200,7130,21100,32150,5700,68400,104500,86000,71700,759000,3065,6850,67800,23350,285000,48500,28000,33450,846,4025,21800,9820,15500,2610,2865,126828,40697,11900,19250,21800,180000,1450,2815,7030,9070,3350,20200,23000,2910,3195,3345,2095,24750,4410,19300,1220,41950,270000,1096,9650,961,1900,68309,13500.0,29150,6410.0,2400,1080,65900,25300,58300,5440,7470,19445,3670.0,21800,17900,2970,70800,8260,14000,13500,38850,133000,2867,10550
2018-10-04,10950,2468,13000,19450,98400,16450.0,42688,151000,7850,107919,2640,87000,14600,13144,17850,45200.0,33700,868,14100,6830,7740,2685,3860,9300,83600,7060,21100,32900,5680,69300,106000,85700,70000,765000,3040,6810,68800,23350,284500,48350,27750,33400,840,3995,21550,9700,15000,2560,2692,124471,41174,12050,19200,21400,179500,1460,2740,7070,8510,3250,20500,23150,2960,2995,3320,2005,23950,4520,18900,1235,41950,269000,1052,9570,942,1905,69082,14900.0,29850,6410.0,2390,1045,66700,25300,58000,5460,7470,19489,3580.0,21700,17400,2910,70400,8370,13750,13050,38000,132500,2884,10800
2018-10-05,10600,2448,13100,19450,97700,16600.0,41131,153500,7880,103981,2555,87800,14600,13053,18000,45600.0,34200,845,13950,6800,7910,2710,4095,9760,84900,6900,21050,30300,5700,68200,105000,86800,70300,764000,3035,6630,66000,23400,283000,48000,27750,33200,843,3895,21100,9350,14600,2550,2410,124942,39791,12050,18850,21050,179500,1425,2710,7040,8450,3260,19900,22800,2960,2930,3195,1955,22500,4475,18950,1215,42200,264000,1080,9520,937,1885,69468,13900.0,29000,6380.0,2390,1030,66900,25000,58500,5420,7430,19489,3530.0,21100,17200,2865,67400,8490,14700,13250,37600,133500,2855,10500
2018-10-08,10100,2322,13050,19450,96800,16400.0,40398,153000,7880,105556,2555,87400,14400,12916,18100,44100.0,33900,815,13900,6820,7710,2815,4060,9100,84500,6920,21050,30450,5670,68800,103500,86200,71200,757000,3000,6630,64500,23650,284000,47650,27600,32400,903,3800,21050,9300,14400,2535,2434,124471,39504,12600,18700,20700,182000,1375,2700,7050,8350,3265,20000,23000,2965,2785,3140,1955,21800,4490,18650,1215,41600,259000,1092,9450,936,1870,70434,13050.0,28300,6490.0,2390,1055,65700,25200,58600,5330,7480,19400,3505.0,20250,17150,2855,66500,8350,14000,13050,37550,134500,2813,10150
2018-10-10,9900,2464,12600,19250,95000,16300.0,39482,148000,7750,102405,2470,84500,13200,12733,18100,43500.0,33850,808,13650,6680,7270,2700,3915,8420,83400,6720,21050,28550,5520,68400,101500,86300,70300,757000,3020,6520,57700,22800,285500,46800,27300,31350,995,3655,21550,8910,13900,2305,2273,118813,39409,14050,18450,19700,183500,1285,2575,7050,8010,3005,17400,23000,3000,2665,3005,1890,21000,4380,18200,1155,41150,255000,1030,9320,905,1810,69178,12500.0,24250,6280.0,2355,1005,65000,25100,57400,5180,7300,18066,3300.0,20200,16900,2680,63800,6920,13350,12750,37350,131000,2767,8770
2018-10-11,9250,2354,11950,18750,90500,15650.0,37833,140000,7490,100436,2340,79600,12100,12414,17500,40000.0,33100,766,12950,6210,6710,2645,3770,8360,82100,6310,20000,26400,5100,66300,95900,84300,69000,716000,2985,6360,53900,21900,277500,44500,26250,28900,1020,3415,19500,8280,13150,2160,2333,110798,36737,14550,17300,18300,181500,1230,2380,6860,7630,2750,16400,22300,2950,2485,2890,1715,20000,4100,17000,1130,39800,252500,997,8920,834,1715,69178,11750.0,24000,6140.0,2290,945,61300,24300,56000,4935,7090,18333,2925.0,20150,16150,2575,59800,6260,12350,12050,34250,128000,2683,8790
2018-10-12,9600,2407,12500,18500,90700,15800.0,38291,147500,7600,102405,2355,81800,12800,12597,17100,40800.0,33250,785,13200,6290,6950,2630,3790,8870,82100,6330,20450,28000,5350,67600,95800,83800,72400,713000,2985,6630,55700,21800,272000,44600,26300,29100,975,3505,20000,8370,13800,2265,2358,110798,37548,14250,17750,18600,182500,1205,2430,6880,7710,2805,16900,22500,2985,2580,2955,1740,20900,4130,17000,1140,39000,255500,1026,8980,841,1740,70531,12250.0,24650,6140.0,2370,997,62500,24200,56000,5080,7140,18199,3035.0,20000,16150,2590,64300,6480,12700,13200,34650,128500,2733,8940
2018-10-15,9370,2436,12400,18400,89700,16050.0,38200,152000,7500,101617,2335,81600,12600,12597,17250,40750.0,31100,820,13200,6370,6930,2635,3795,8780,82400,6340,19750,26850,5230,68300,94100,84000,70300,711000,2985,6550,54500,22050,274500,43600,26300,29150,888,3495,19850,8260,13600,2290,2396,108441,36642,13300,17050,18800,180000,1230,2400,6930,7720,2750,16450,22700,2110,2540,2900,1750,20100,4100,17200,1120,40650,255500,1038,8880,738,1685,70628,11850.0,24300,6060.0,2570,1040,61400,24700,55800,5080,7100,18066,3020.0,19800,16450,2640,64400,6700,13150,13150,34450,128000,2662,8570
2018-10-16,9600,2440,12050,18300,91200,15900.0,38200,150000,7470,102799,2365,82500,13000,12597,17200,41450.0,31300,815,13100,6360,6900,2660,3800,8820,82800,6450,20000,27800,5200,68300,95000,82900,69700,707000,2930,6770,54600,21900,273000,43600,26800,29200,895,4540,20100,9110,13750,2315,2363,108441,37262,13550,17650,19200,180000,1245,2425,6960,7960,2810,16950,22600,2205,2535,2920,1830,20500,4130,17450,1115,40100,256000,1060,8860,734,1705,71207,12100.0,24550,6100.0,2550,1015,61600,24450,55500,5040,7110,18244,3055.0,20400,16850,2640,68600,6980,13200,13400,34650,129000,2708,8750
2018-10-17,9890,2452,12100,18550,91200,16150.0,38291,151500,7610,102799,2435,82900,13300,12597,17450,41400.0,30800,824,13200,6470,6950,2725,3820,9160,83000,6580,19150,27800,5270,67200,96000,83300,70400,715000,2945,7400,55800,22000,280000,43950,27200,30100,903,4770,20200,9220,13650,2320,2369,112684,37691,14400,17500,19150,180500,1270,2500,7000,8170,2855,17400,22500,2215,2590,2960,1850,20550,4255,17500,1125,40650,256000,1074,8950,743,1730,68985,12100.0,27100,6130.0,2530,1030,62200,24750,55100,4985,7130,18555,3125.0,20400,17000,2680,69600,7260,12750,13000,35000,128000,2666,9490
2018-10-18,9680,2452,12100,18450,90700,16100.0,38383,152500,7600,100830,2450,82900,13300,12597,17400,39900.0,29700,830,12950,6250,6940,2700,3785,8860,83400,6660,19300,27900,5180,66600,93500,83500,68700,704000,2920,7480,55100,22100,278000,43800,26900,29450,1170,4675,19750,8930,14000,2450,2369,110798,37596,14900,17550,19200,179500,1270,2450,6930,8010,2825,17950,22500,2265,2610,2950,2035,20100,4275,17800,1115,41100,253000,1064,8820,746,1735,68212,12200.0,26600,6150.0,2505,1025,61600,24250,56700,4805,7110,18600,3105.0,20300,17250,2690,68300,7710,13150,13050,34550,126000,2679,9220
2018-10-19,9780,2509,12100,18400,90700,16000.0,38841,162000,7500,100042,2420,82900,13600,12597,17100,40450.0,29400,816,12850,6280,6790,2750,3785,9060,82100,6750,19200,29650,5240,68500,96800,83800,70800,703000,2855,7410,55300,22000,278500,43700,26700,29250,1170,4740,19950,8880,13700,2390,2366,113155,37834,13500,17550,18700,180000,1255,2465,7620,7910,2820,17950,22450,2260,2630,2975,1910,19900,4270,17900,1125,41100,252000,1054,8740,736,1715,68599,12250.0,26400,6170.0,2600,1010,61500,24850,57600,4770,7010,18600,3140.0,20250,17100,2690,70300,7650,13300,12700,34700,122500,2674,9250
2018-10-22,9580,2537,11600,19000,89300,16250.0,37925,163000,7500,102799,2420,84200,13650,12323,17350,39700.0,29450,797,12900,6500,6670,2810,3770,8730,82600,6640,18850,30450,5240,67800,95100,83900,70000,696000,2835,7410,52300,21600,286000,43400,26500,29800,1200,4405,19450,9400,12850,2350,2355,114098,37357,13200,17850,18350,181000,1195,2515,7940,8020,2745,16900,22550,2210,2600,3035,1910,20300,4225,17300,1105,42500,249500,1028,8810,745,1705,67826,12250.0,24900,6160.0,2685,999,61700,24950,57800,4720,7150,18511,3070.0,20100,17250,2685,71900,7130,12750,12750,35200,125000,2666,8650
2018-10-23,9080,2513,11400,18400,87500,15850.0,36917,162000,7430,99648,2320,82200,12800,12186,16850,38200.0,28350,782,12500,6470,6410,2775,3655,8080,81700,6460,18750,28500,5110,67800,92800,83400,69100,689000,2765,7100,51300,21100,278000,42700,25700,29000,1205,4330,18850,8900,12050,2400,2300,109855,35640,12550,17350,17700,179000,1165,2445,7530,7740,2605,16250,22350,2145,2505,2910,1940,20400,4100,16950,1085,41450,248000,1004,8700,731,1635,66666,11700.0,26850,6020.0,2680,977,59800,24250,57700,4580,7130,18244,3000.0,19750,16550,2685,67500,7110,12750,12700,32900,123500,2666,11200
2018-10-24,8800,2476,11450,18750,91600,16200.0,37833,161500,7300,97285,2270,82100,12400,12186,17550,36550.0,28700,765,12100,6690,6100,2720,3655,8300,81500,6420,18500,26800,5030,66500,94200,83500,66700,701000,2760,6930,49850,21100,281500,41750,25050,29500,1230,4330,18750,9040,12150,2560,2168,111269,35783,12650,17400,17900,178500,1110,2415,7190,7790,2595,15050,22000,2140,2480,2855,1880,19150,4000,17200,1065,42350,246500,990,8740,729,1660,64058,11150.0,24000,6030.0,2670,963,60500,24350,57500,4730,7080,17977,2880.0,19950,17150,2625,63900,6650,12300,12300,32700,125000,2666,11150
2018-10-25,8580,2436,11100,18550,90600,16200.0,37467,162500,7200,97285,2085,80100,12250,12003,17700,35400.0,27000,748,11850,6470,5720,2660,3690,8180,81300,6200,17800,25200,4915,63900,93900,83100,64700,696000,2660,6600,49150,19950,281500,43100,25100,28950,1245,4395,17850,8720,11300,2535,2061,108441,34876,12550,16950,16900,177000,1100,2370,7370,7600,2510,14900,22050,2150,2430,2785,1720,18750,3900,17300,1040,42050,244000,956,8730,698,1690,62512,10650.0,23800,5980.0,2605,914,59600,23550,55900,4595,6980,18021,2835.0,19950,16400,2525,62200,6510,12000,12150,31650,116000,2658,11600
2018-10-26,8370,2354,11000,18600,88300,15950.0,36184,157500,6980,95709,2010,77600,11450,11821,17850,34500.0,27850,775,11850,6280,5510,2580,3460,8140,81300,5870,17600,22550,4885,63500,92100,82800,67000,690000,2600,6400,46900,20100,281500,42400,25150,27450,1245,4895,17150,8560,11250,2480,2001,104669,33207,12350,17100,16050,174000,1060,2340,7370,7370,2435,14300,22400,2040,2410,2630,1630,18150,3700,17150,1025,41300,242000,912,8670,705,1625,60773,10350.0,21700,5980.0,2520,870,58900,22900,56700,4520,6900,17265,2675.0,19550,15900,2395,58400,6200,11700,11950,30600,114000,2645,10400
2018-10-29,7900,2326,10700,18100,85300,15600.0,34810,155000,6560,96497,1910,74900,10400,11501,17700,30900.0,28000,750,11750,5890,5100,2390,3100,7930,81400,5450,16500,20300,4695,59500,90300,81500,66800,687000,2490,6060,44200,19300,282500,40950,24000,26550,1120,3910,15950,7510,10350,2120,1952,102311,31203,11000,15900,15350,167000,960,2210,6990,7190,2240,12550,22400,2085,2250,2500,1480,16650,3480,16200,979,41550,236500,844,8380,678,1540,58164,9930.0,18650,5740.0,2350,785,56300,22300,56000,4305,6850,17354,2450.0,19100,15700,2230,56100,5330,11500,11700,29800,115000,2494,8490
2018-10-30,8230,2314,11300,17650,86900,15450.0,35543,152000,6460,94922,1910,75100,10850,11456,17000,31650.0,27900,751,11550,5730,5060,2420,3210,7990,81600,5520,15900,21300,4755,59900,90300,81900,68200,680000,2405,6170,45450,18900,274500,42100,23950,27350,1085,3740,16400,9000,11050,2140,2029,101368,32061,11450,16300,15500,170000,1000,2250,6300,7090,2345,13350,22250,2095,2305,2545,1480,17350,3510,16000,1000,39700,237000,860,8450,681,1610,58744,10450.0,20050,5720.0,2375,787,55900,22250,55700,4305,6700,16775,2560.0,19150,15500,2295,57300,5640,11950,11750,30150,115000,2461,8810
2018-10-31,9050,2265,11850,18200,86300,15750.0,30688,158500,6550,94134,1965,76000,10850,11684,16900,31850.0,28400,788,11700,5930,5320,2475,3230,7970,81500,5620,16150,21950,4825,58900,88900,82400,68200,657000,2500,6180,45750,19700,278500,42300,23350,28100,1150,3805,17150,9700,11350,2225,2116,102783,31632,11550,17050,15650,170000,1030,2320,6400,7070,2410,13700,21950,2065,2325,2575,1550,17700,3540,16200,1035,41800,233500,862,8510,740,1590,58840,10550.0,20950,5700.0,2425,853,56100,22550,56800,4255,6730,16686,2615.0,18900,15650,2330,56100,5640,12100,11750,30600,115500,2490,9080
2018-11-01,9210,2163,11500,17800,85800,15650.0,30963,157000,6560,93346,2015,75000,10950,11638,16750,32650.0,28700,792,11950,5880,5710,2485,3350,7800,81400,5650,16800,23300,5150,59900,88900,83200,68300,640000,2590,6070,44950,19700,272500,42100,23300,27750,1125,3980,17550,9880,11400,2230,2182,103726,31632,11850,17050,15700,170000,1050,2345,6580,7390,2450,14000,21950,1985,2320,2615,1595,17950,3630,16100,1060,39850,238000,882,8610,757,1580,59806,10750.0,21600,5860.0,2450,872,55800,22550,56400,4295,6890,16998,2690.0,19500,15250,2345,64200,5900,12000,11650,30650,111000,2511,9210
2018-11-02,9310,2241,12000,17800,85400,15700.0,32612,159500,6670,97679,2085,78800,11500,11821,16700,35300.0,29550,840,12100,5970,5850,2590,3495,8090,82300,5900,17700,24150,5190,60100,90700,83500,72600,667000,2660,6250,49400,20350,277000,42800,24000,28450,1175,4070,17550,9830,12400,2300,2275,106555,33588,12500,17400,16300,172000,1090,2480,6720,8080,2535,14950,22250,2020,2405,2720,1660,18850,3730,16200,1090,39700,240000,942,9060,793,1665,62029,11100.0,22750,5950.0,2450,896,58000,22850,57200,4420,7080,17398,2855.0,20000,15600,2415,67800,6680,12600,11800,31900,116500,2553,9570
2018-11-05,9510,2212,11500,17900,84100,15300.0,42322,155500,6560,95316,2060,77400,11700,11958,16150,36400.0,28300,866,12000,5850,5870,2630,3515,7970,82800,5860,17600,25350,5160,59600,90900,83400,70500,658000,2595,6410,48800,20150,276000,42450,23750,28350,1200,3920,17400,9720,12100,2305,2486,103726,33731,12700,17550,16350,170000,1100,2475,6740,7750,2515,14900,22000,1990,2360,2725,1625,19800,3700,15250,1080,40100,238000,952,9050,790,1665,59903,11100.0,23050,6040.0,2475,891,57700,22200,57200,4360,7000,17443,2845.0,19400,15250,2485,68200,6750,12250,11250,32150,112000,2536,9560
2018-11-06,9640,2168,11550,18000,84700,15500.0,45803,157000,6590,95709,2095,78700,12000,11866,16400,36900.0,28950,867,12000,6050,6070,2630,3490,7980,83000,5960,17450,24900,5150,60300,94100,83400,70100,670000,2650,6420,49450,20450,278000,41400,24000,28550,1370,3785,17200,9680,12050,2245,2451,106083,34113,13500,17550,16550,169500,1075,2530,6560,8030,2550,14750,21900,1975,2385,2740,1700,19850,3675,15600,1065,41600,237500,936,9350,790,1700,60096,11150.0,23700,6140.0,2480,890,58900,22600,56600,4490,7110,17398,2855.0,19600,15250,2520,64700,6650,12450,11650,32000,114000,2603,9490
